DOI,nouns
10.1103/PhysRevLett.126.110501,quantum state|quantum state|symmetry|error|filter|lieb|lattice|computation|information|process|capacity|superposition|entanglement|computation|reliability|scalability|noise|qubit|nontrivial|property|quantum|hall|phase|protection|condition|band|gap|reversal|symmetry|symmetry|error|filter|scheme|role|geometry|protection|mechanism|qubit|superposition|mode|lieb|lattice|symmetry|property|band|transmission|behavior|phase|qubit|phase|qubit|geometry|phase|error|phase|deviation|symmetry|error|filter|element|field|symmetry|computation|scale|quantum|technology
10.1038/s41565-020-00827-7,quantum dot|quantum system|state|source|photon|momentum|photon|momenta|order|qubit|generation|integration|emitter|chip|resonator|generation|photon|momentum|superposition|state|photon|phase|front|photon|discrete|principle|amount|momentum|oam|photon|information|ability|level|photon|qubit|date|generation|photon|oam|crystal|conversion|efficiency|scalability|source|state|source|photon|superposition|state|photon|purity|collection|efficiency|mode|purity|photon|oam|state|projection|measurement|device|state|degree|freedom|quantum|information|process
10.1103/PhysRevA.104.033101,pulse|population|transfer|laser|continuum|structure|control|order|shape|pulse|population|transfer|state|continuum|state|control|bang|interior|bang|form|bang|part|control|value|part|value|maximum|control|control|value|passage|pulse|extent|improvement|photon|detune|size|loss|photon|resonance|improvement|loss|account|photon|detune|improvement|loss|transfer|efficiency|increase|value|factor|area|population|transfer|state|structure|role|coherence|population|transparency|analog|wave|waveguide|structure|qubit|continuum|waveguide|mode
10.1038/s41467-021-23632-9,quantum gate|quantum network|control|purcell|emission|erbium|ion|nanoparticle|interaction|emitter|cavity|realization|spin|photon|interface|resource|control|emission|rate|emitter|cavity|implication|quantum|technology|photon|waveform|transition|photon|emission|control|purcell|emission|ensemble|erbium|ion|nanoparticle|nanoparticle|fiber|microcavity|purcell|factor|ensemble|ion|purcell|emission|cavity|resonance|length|precision|scale|order|magnitude|lifetime|erbium|ion|capability|prospect|realization|interface|state|spin|telecom|photon|waveform|detection|qubit|realization|earth|ion|qubit|cavity|control|quantum|emitter|order|author|enhancement|control|emission|erbium|ion|nanoparticle|fiber|microcavity
10.1142/S0219749921500131,quantum communication|ququat|superposition|state|information|process|superposition|state|alpha|phase|role|qubit|information|process|task|computation|teleportation|distribution|importance|mechanic|passage|beam|splitter|generation|state|ququat|qutrit|space|attention|advantage|utilization|advantage|realization|ququat|qutrit|state|mps|infinity|number|photon|ququat|basis|vector|space|beam|splitter|state|component|state|bfec|ququat|photon|property|bfec|bfec|state|input|interferometer|protocol|teleportation|ququat|aid|bfec|quantum|channel|ququat|realization|protocol|security|distribution|advantage|ququat|bfec|channel|information|process|task
10.1039/d0cp04525j,surface|chemical|trap|cycling|center|information|processor|atom|laser|cycling|transition|state|preparation|measurement|transition|excitation|ground|state|decay|ground|state|photon|emission|atom|divalent|metal|hydroxide|sroh|alkoxide|extension|molecule|molecule|ground|state|metal|atom|extension|idea|scale|alkyl|group|methyl|group|character|excitation|metal|atom|theory|limit|size|ligand|carbon|chain|increase|diamond|boron|nitride|surface|requirement|cycling|center|surface|surface|band|gap|ground|state|cycling|center|surface|lattice|limit|space|group|coverage|center|change|state|mix|coverage|diamond|surface|cycling|center|monolayer|functionality|cycling|center|lattice|control|placement|scale|proximity|qubit|need|atom|trap|cycling|emitter|functionalization|microscope|tip|quantum|sense|structure|information|process
10.1364/OL.418488,quantum circuit|quantum error correction|resource|lattice|noise|decoherence|protection|qubit|flatband|dispersion|relation|locality|energy|band|structure|transport|property|line|spectrum|possibility|resource|lattice|pioneer|state|quantumness|disorder|perturbation|quantumness|structure|state|state|protection|resource|state|combination|lattice|photon|degenerate|eigenmode|parameter|modulation|violation|cauchy|schwarz|inequality|deviation|cross|correlation|auto|correlation|photon|protection|wavelength|photon|way|protection|flatband|state|ability|photon|resource|society|america
10.1109/JPHOT.2021.3136502,quantum computing|quantum computing|quantum computing|quantum dot|quantum network|trapped ion|trapped ion|trapped ion|trapped ion|entanglement|state|analyzer|film|lithium|niobate|platform|candidate|coherence|ability|photon|fidelity|qubit|gate|entanglement|state|analyzer|platform|fidelity|entanglement|ion|entanglement|state|analyzer|film|lithium|platform|polarization|qubit|device|fidelity|entanglement|fidelity|coupler|polarization|power|split|ratio|variety|technology|device|spin|qubit|color|center|diamond|earth|ion
10.1109/JLT.2022.3210466,quantum communication|quantum communication|quantum network|quantum error correction|diamond|quantum|nanophotonic|spin|photon|phonon|device|diamond|potential|quantum|distance|quantum|information|process|quantum|sense|device|diamond|combination|property|bandgap|diamond|host|variety|spin|qubit|build|block|quantum|technology|experiment|diamond|spin|qubit|demonstration|entanglement|memory|spin|register|fault|realization|multinode|advance|diamond|forefront|state|material|platform|information|process|diamond|nanofabrication|route|scale|experiment|life|quantum|technology|progress|diamond|quantum|device|emphasis|spin|photon|interface|cavity|device|spin|phonon|transduction|prospect|challenge|diamond|technology
10.1038/s41586-022-04821-y,quantum network|observation|spin|silicon|quantum|internet|telecommunication|band|photon|matter|interface|photon|matter|interface|subset|demand|effort|silicon|host|scale|state|quantum|technology|platform|photon|microelectronic|industry|host|record|spin|potential|silicon|quantum|platform|detection|photon|spin|interface|silicon|centre|photon|spin|qubit|silicon|structure|spin|telecommunication|band|transition|opportunity|silicon|telecommunication|band|quantum|information|network
10.1364/OL.460836,field|ensemble|nitrogen|vacancy|center|diamond|generation|field|nanoscale|spin|qubit|quantum|memory|challenge|decay|field|spin|density|field|ensemble|nitrogen|vacancy|center|diamond|field|interaction|excitation|center|spin|rotation|bloch|sphere|degree|control|spin|qubit|optica|publish|group
10.1103/PRXQuantum.3.040322,superconducting qubit|superconducting qubit|quantum algorithm|quantum processor|trapped ion|ghz state|ghz state|multipartite|entanglement|rabi|network|qubit|algo|rithm|simulation|connectivity|qubit|gate|depth|degree|freedom|dozen|qubit|fidelity|molmer|gate|molmer|interaction|circuit|quantum|electrodynamic|mode|rabi|qubit|restriction|qubit|frequen|cie|fabrication|scalability|qubit|state|state|fidelity|qubit|fidelity|qubit|fidelity|qubit|gate|resonator|loss|spread|qubit|resonator|couple|fidelity|gate|network|qubit|simulation|qubit|circuit|depth|star|sideband|tone|rabi|gate|scheme|ion|qubit|molmer|gate|mode|rabi|restriction|qubit|frequency|fabrication|scalability|qubit|gate|state|fidelity|qubit|gate|state|fidelity|qubit|gate|state|fidelity|gate|qubit|gate|resonator|loss|spread|qubit|resonator|couple|fidelity|gate
10.1021/acsphotonics.1c01775,silicon|carbide|photon|quantum|technology|decade|bulk|growth|silicon|carbide|sic|advance|rise|device|highpower|frequency|sic|property|device|sic|material|property|material|range|fluorescence|color|center|photon|emitter|spin|qubit|computation|communication|network|quantum|sense|combination|property|device|sensor|technology|domain|perspective|progress|trend|prospect|science|technology|device|step|quality|component|challenge|face|relevance|technology|potential|gap|quantum|photon|outlook|photon|electron|spintronic
10.1021/acs.nanolett.2c01561,quantum communication|enhancement|erbium|ion|silicon|nanocavitie|state|defect|telecom|transition|photon|emitter|qubit|distance|network|telecom|defect|erbium|photon|emission|rate|enhancement|cavity|host|erbium|ion|incorporation|photon|platform|fabrication|qubit|device|cmos|telecom|qubit|erbium|titanium|dioxide|film|silicon|insulator|substrate|heterostructure|crystal|cavity|quality|factor|excess|purcell|emission|rate|erbium|ensemble|excess|material|platform|step|telecom|quantum|memory|qubit|architecture|silicon|technology
10.1038/s41563-021-01148-3,quantum network|fabrication|nanophotonic|waveguide|integration|silicon|carbide|colour|centre|spin|coherence|colour|centre|quantum|information|platform|coherence|degradation|integration|nanostructure|scalability|author|waveguide|centre|spin|coherence|fidelity|spin|qubit|gate|spin|defect|silicon|carbide|sic|platform|information|process|nanofabrication|device|control|semiconductor|industry|scalability|scale|demand|integration|structure|spin|photon|interface|degradation|spin|coherence|integration|structure|potential|centre|platform|implantation|silicon|vacancy|centre|sic|deterioration|spin|property|lifetime|photon|emission|spin|coherence|defect|bulk|waveguide|reactive|ion|advantage|spin|coherence|centre|waveguide|gate|spin|qubit|step|fault|information|distribution|cavity|quantum|electrodynamic
10.1103/PhysRevApplied.18.L061003,quantum dot|quantum dot|quantum network|cluster state|cluster state|cluster state|generation|molecule|generation|step|realization|measurement|computation|protocol|proposal|generation|state|source|photon|emission|conversion|protocol|photon|emission|source|challenge|term|conception|generation|spin|photon|interface|hole|spin|qubit|molecule|protocol|difficulty|proposal|way|realization|multiqubit|state|production|rate|fidelity|scheme
10.1038/s41467-022-29078-x,josephson junction|superconducting qubit|quantum circuit|heat|transport|superconducte|circuit|realization|terminal|heat|transport|device|element|device|flux|qubit|loop|flux|resonator|resistor|resistor|temperature|heat|current|tunability|field|level|parameter|microwave|transmission|measurement|sample|way|correlation|level|split|qubit|heat|current|experiment|step|realization|heat|transistor|heat|amplifier|maser|heat|heat|transport|device|heat|transport|device|author|heat|transport|device|flux|heat|power|microwave|measurement
10.1103/PhysRevX.12.011008,quantum gate|quantum network|realization|microwave|photon|photon|photon|gate|generation|entanglement|carrier|information|gate|domain|postselection|photon|photon|gate|microwave|frequency|range|circuit|qubit|source|chip|qubit|chip|gate|absorption|reemission|qubit|gate|qubit|photon|phase|gate|quantum|fidelity|qubit|gate|radiation|loss|decoherence|gate|set|range
10.1103/PhysRevLett.128.013601,superconducting qubit|quantum simulation|circuit|quantum|electrodynamic|space|photon|state|spin|quantum|electrodynamic|platform|computation|groundbreake|experiment|flexibility|microwave|resonator|lattice|physics|space|set|bath|photon|lattice|lattice|space|poincare|disk|agreement|description|wavelength|regime|photon|qubit|state|curvature|size|qubit|probe|bath|relaxation|dynamic|qubit|density|state|density|continuum|theory|interaction|qubit|photon|geodesic|bath|rise|quantum|spin|range|interaction
10.1140/epjp/s13360-022-03251-z,quantum communication|quantum system|quantum system|quantum system|ghz state|ghz state|ghz state|ghz state|ghz state|ghz state|scheme|ghz|state|type|qubit|circuit|qed|hybrid|state|interest|physics|hybrid|quantum|computation|amount|state|kind|type|qubit|attention|state|kind|type|qubit|encode|cavity|qutrit|level|scheme|greenberger|zeilinger|ghz|state|type|qubit|type|qubit|qutrit|group|cavity|scheme|multipartite|ghz|state|type|qubit|type|qubit|scheme|feature|advantage|preparation|step|gate|hardware|resource|qutrit|cavity|measurement|preparation|number|qubit|preparation|coupler|qutrit|ground|state|decoherence|coupler|qutrit|feasibility|tripartite|type|qubit|type|qubit|proposal|hybrid|range|microwave|cavity|qutrit|level|atom
10.1103/PhysRevA.106.L030402,quantum communication|emitter|spin|ground|state|exciton|znse|defect|band|gap|semiconductor|qubit|candidate|computation|semiconductor|host|material|band|gap|potential|purification|spin|background|type|photon|emitter|electron|spin|qubit|impurity|znse|quantum|well|energy|donor|emission|photon|emission|lifetime|ground|state|donor|complex|electron|electron|satellite|emission|electron|state|zeeman|split|exciton|transition|polarization|spectroscopy|emitter|impurity|photon|source|interface
