DOI,nouns
10.1103/PhysRevA.106.042430,superconducting qubit|superconducting qubit|generation|cat|state|drive|transitionless|algorithm|paper|protocol|cat|state|microwave|resonator|setup|time|drive|resonator|mode|qubit|resonator|coupling|strength|transitionless|tracking|algorithm|control|pulse|qubit|resonator|state|fidelity|laboratory|frame|cat|state|measurement|scheme|chen|et|al|phy|rev|lett|protocol|regime|drive|case|noise|fidelity|state|simulation|protocol|parameter|protocol|state|art|microwave|circuit
10.1103/PhysRevApplied.15.034065,superconducting qubit|spot|qubit|f|noise|frequency|noise|quantum|computation|application|drive|field|protocol|spot|susceptibility|qubit|frequency|noise|framework|floquet|theory|manifold|spot|extrema|quasienergy|difference|qubit|example|fluxonium|flux|quantum|enhancement|dephasing|order|magnitude|floquet|eigenstate|basis|fidelity|qubit|gate|spot|operation|qubit|readout|floquet|qubit|state|measurement|technique|work|tool|information|time|state|architecture|quantum|information|processing
10.1103/PhysRevB.100.165305,quantum dot|quantum dot|quantum dot|quantum dot|frequency|charge|noise|si|electron|spin|silicon|coherence|time|qubit|platform|field|noise|semiconductor|challenge|multiqubit|operation|quantum|dot|spin|qubit|dependence|frequency|charge|noise|spectra|temperature|aluminum|oxide|gate|dielectric|thickness|si|gate|charge|noise|increase|aluminum|oxide|thickness|dot|dot|variation|temperature|dependence|noise|magnitude|finding|experience|noise|ensemble|level|system|distribution|activation|energy|result|charge|noise|si|originate|part|distribution|level|system|surface|semiconductor
10.1103/PhysRevA.101.012336,quantum computing|superconducting qubit|superconducting qubit|superfluid|system|superfluid|helium|loss|dielectric|property|conductivity|excitation|candidate|system|superconducting|transmon|qubit|coherence|property|system|cavity|qubit|coupling|superfluid|framework|circuit|quantum|electrodynamic|temperature|experiment|energy|relaxation|time|qubit|presence|superfluid|time|thermalization|microwave|environment|superfluid
10.1103/PhysRevLett.121.123604,system|generation|state|interaction|method|phonon|interaction|resonator|qubit|setup|system|generation|state|presence|dissipation|implementation|phonon|jayne|cumming|hamiltonian|driving|qubit|phase|transition|similarity|one|model|oscillator|threshold|amplitude|dissipative|system|state|cat|cat|state|jump|phase|setup|sample|reach|technology|system|state|function|timescale|fraction|second
10.1038/s41928-023-01033-8,quantum computer|superconducting qubit|superconducting qubit|superconducting qubit|quantum error correction|control|millikelvin|temperature|power|cryo|cmos|multiplexer|scale|fidelity|control|readout|number|qubit|millikelvin|temperature|input|output|bottleneck|electronic|metal|oxide|semiconductor|technology|solution|effect|cross|coupling|qubit|noise|cryo|electronic|operation|power|radio|frequency|electronic|system|mk|cross|coupling|performance|system|qubit|relaxation|time|coherence|time|operation|multiplexer|qubit|gate|fidelity|threshold|surface|code|filtering|time|division|multiplexing|capability|qubit|control|pulse|power|radio|frequency|electronic|system|metal|oxide|semiconductor|technology|mk|control|interfacing|coupling
10.1103/PhysRevA.86.012318,superconducting qubit|superconducting qubit|mode|state|resonator|dissipation|scheme|mode|variable|state|resonator|gap|tunable|atom|microwave|field|sideband|qubit|resonator|coupling|state|photon|field|resonator|mode|vacuum|state|process|ground|state|scheme|qubit|decay|role|system|target|state|source|noise|resource
10.1103/PhysRevA.100.062307,quantum computing|quantum error correction|quantum error correction|quantum error correction|quantum processor|quantum processor|quantum processor|fault|protection|term|ion|qubit|noise|source|quest|term|resource|optimization|fault|scheme|platform|state|art|capability|source|noise|work|flag|qubit|fault|technique|error|detection|correction|encoding|qubit|design|ion|break|point|description|source|noise|schedule|implementation|flag|protocol|characterization|fault|date|simulation|study|cat|approach|performance|landmark|success|term|ion|device
10.1103/PhysRevLett.116.010501,superconducting qubit|suppression|qubit|motion|circuit|protocol|frequency|qubit|motion|transfer|qubit|information|system|n|qubit|protocol|neighbor|coupling|qubit|structure|analysis|effectiveness|noise|correlation|experiment|noise|motion|time|qubit|root|protocol|tool|measurement|noise|correlation
10.1038/srep09274,superconducting qubit|quantum gate|quantum gate|quantum gate|quantum processor|w state|microwave|photon|resonance|operation|circuit|qed|shift|circuit|quantum|electrodynamics|qed|quantum|gate|resonator|work|order|effect|resonator|qubit|regime|rotation|qubit|proposal|resonator|microwave|photon|resonator|transmon|qutrit|phase|c|phase|gate|microwave|photon|resonator|phase|cc|phase|gate|resonator|quantum|resonance|operation|drive|field|work|fidelity|operation|time|theory|numerical|simulation|fidelity|c|phase|gate|ns|cc|phase|gate|ns
10.1088/1612-2011/11/12/125202,quantum dot|quantum dot|scheme|implementation|target|qubit|phase|gate|crystal|cavity|laser|pulse|scheme|qubit|phase|gate|control|qubit|target|qubit|qds|crystal|pc|cavity|scheme|qds|crystal|cavity|transition|level|cavity|laser|field|dynamic|system|resonant|resonant|coupling|cavity|mode|time|equation|result|qubit|phase|gate|step|photon|pc|cavity|scheme|gate|operation|experiment
10.1016/j.aop.2015.09.005,nonequilibrium|state|transport|qubit|system|coupling|regime|state|photon|transport|nonequilibrium|qubit|model|blip|approximation|photon|qubit|coupling|regime|contribution|qubit|qubit|interaction|population|distribution|bath|relation|flux|noise|power|qubit|system|size|power|law|style|size|scaling|photon|qubit|coupling|strength|c|inc|right
10.1038/s41586-020-3038-6,quantum computer|superconducting qubit|superconducting qubit|superconducting qubit|quantum network|quantum network|quantum state|quantum state|quantum processor|photon|transduction|conversion|signal|foundation|internet|converter|reach|haul|fibre|communication|system|data|centre|speed|networking|computer|microwave|conversion|photon|exchange|prospect|conversion|process|conversion|microwave|frequency|excitation|transmon|type|photon|resonator|excitation|qubit|phonon|mean|piezoelectric|phonon|photon|mean|radiation|photon|generation|qubit|quantum|rabi|oscillation|qubit|photon|detection|light|fibre|improvement|device|measurement|set|quantum|transducer|hybrid
10.3938/jkps.60.72,superconducting qubit|superconductor|ferromagnet|junction|phase|qubit|scheme|phase|qubit|junction|superconductor|proximity|ferromagnet|f|barrier|qubit|state|pi|phase|state|junction|energy|junction|superposition|state|qubit|gate|voltage|ferromagnet|decoherence|source|scheme|qubit|measurement|qubit|coupling|realization
10.1038/s41467-021-21098-3,superconducting qubit|superconducting qubit|quantum system|quantum system|noise|spectroscopy|system|noise|identification|engineering|quantum|noise|spectroscopy|qns|protocol|amount|noise|process|spin|qns|protocol|energy|structure|advance|protocol|range|qubit|spectrometer|limitation|lack|anharmonicity|information|level|contribution|noise|mechanism|engineering|qubit|coherence|time|ability|noise|source|level|qubit|sensor|author|level|transition|type|noise
10.1088/0953-8984/23/22/225702,superconducting qubit|superconducting qubit|w state|proposal|n|qubit|rotation|gate|level|system|cavity|qed|method|n|qubit|rotation|gate|level|system|cavity|quantum|electrodynamic|state|qubit|level|system|energy|level|gate|implementation|method|state|control|qubit|photon|cavity|mode|rotation|state|target|qubit|assistance|cavity|photon|step|gate|number|qubit|n|gate|operation|time|number|qubit|increase|proposal|type|device|cavity|resonator
10.1103/PhysRevB.91.094517,superconducting qubit|superconducting qubit|circuit|qed|architecture|information|processing|way|entanglement|picture|circuit|qed|xcqed|restriction|context|scale|quantum|architecture|issue|presence|nonlinearitie|system|layout|circuit|qed|atom|radiation|field|degree|freedom|zcqed|system|ion|trap|physic|coupling|atom|resonator|architecture|quantum|information|type|interaction|degree|freedom|interaction|transition|system|lamb|dicke|regime|possibility|coupling|strength|atom|resonator|readout|scheme|circuit|qubit|measurement|state|quantum|register|electron|technique|scheme|nondemolition|shot|determination|qubit|state
10.1103/PhysRevA.97.053813,feedback|control|oscillation|clock|technique|scheme|rabi|oscillation|flux|qubit|resonator|atom|hybrid|structure|qlc|resonator|interact|flux|qubit|rabi|oscillation|flux|qubit|intraresonator|electric|field|field|rydberg|rydberg|transition|atom|rabi|frequency|fluctuation|flux|qubit|population|fluorescence|detection|feedback|flux|bias|numerical|simulation|feedback|control|method|background|fluctuation|flux|qubit|frequency|limit|technique|type|circuit|way|term|coherence|quantum|information|processing
10.1103/PhysRevX.12.031017,superconducting qubit|superconducting qubit|superconducting qubit|quantum gate|quantum gate|dynamic|network|measurement|voltage|signal|qubit|state|quantum|trajectory|signal|method|qubit|dynamic|information|form|calibration|experiment|qubit|dynamic|method|demand|information|method|trajectory|term|memory|lstm|network|information|training|assumption|lstm|trajectory|qubit|readout|resonator|correlation|detection|addition|measurement|eigenstate|measurement|rate|agreement|theory|drive|lstm|evolution|drive|modulation|work|application|measurement|qubit|dynamic|diagnosis|error
10.1007/s11128-016-1368-y,superconducting qubit|superconducting qubit|superconducting qubit|superconducting qubit|system|design|integration|ion|system|design|integration|ion|system|step|realization|system|scheme|difficulty|system|ion|trap|architecture|infrastructure|technology|work|kielpinski|et|al|phy|lett|design|simulation|fabrication|process|ion|trap|ion|microwave|lc|circuit|coupling|strength|ten|khz|difficulty|infrastructure|ion|set|dilution|refrigerator|solution|technology
10.1016/j.physleta.2017.01.052,quantum dot|quantum dot|quantum communication|scheme|state|qubit|electron|spin|qubit|quantum|transmission|teleportation|cavity|scheme|state|photon|electron|spin|qd|user|photon|scheme|transfer|state|electron|spin|user|interaction|photonic|electron|spin|qubit|qd|cavity|proposal|qd|cavity|system|success|probability|fidelity|scheme|nonlinearitie|homodyne|detection|scheme|qd|cavity|system|feasibility|decoherence|effect|practice|c|right
10.1088/0953-4075/48/7/075101,quantum system|trapped ion|state|detection|qubit|order|state|state|qubit|example|atom|state|scattering|resonance|fluorescence|way|measurement|state|threshold|method|detection|error|detection|method|time|method|myerson|et|al|phy|rev|lett|p|pulse|detection|method|et|al|new|phys|method|qubit|state|change|measurement|process|qubit|qubit|state|change|detection|error|qubit|generalization|time|method|pulse|detection|method|qubit|advantage|detection|method|simulation|experiment|qubit|detection|method|way|time|state|discrimination|fidelity
10.1021/acs.nanolett.1c04160,josephson junction|quantum computer|superconducting qubit|quantum coherence|quantum processor|quantum device|transmon|qubit|van|der|waal|material|speedup|computer|task|processor|capacitor|electrode|qubit|order|dielectric|tactic|coupling|circuit|component|qubit|addressability|density|qubit|advantage|property|van|der|waal|vdw|material|qubit|area|time|capacitance|qubit|aluminum|plate|capacitor|layer|niobium|diselenide|boron|nitride|vdw|transmon|relaxation|time|mu|path|qubit|density|coherence|time|utility|heterostructure|loss|coherence
10.1103/PhysRevA.102.042614,quantum state|quantum repeater|quantum repeater|memory|distance|phase|quantum|distribution|scheme|loss|property|field|phase|quantum|distribution|qkd|channel|transmission|root|memory|station|spin|qubit|beam|splitter|station|detector|scheme|resource|state|state|matter|state|hybrid|scheme|necessity|memory|station|state|matter|memory|qubit|advantage|memory|phase|matching|qkd|pm|qkd|threshold|detector|scenario|channel|loss|key|rate|channel|use|memory|pm|qkd|memory|station|error|model|count|memory|dephasing|depolarization|phase|mismatch|field|concept|phase|state|cutoff|memory|time|distance|km|rate|quality|quantum|memory|coherence|time|detector|efficiency|node|root|detector|spin|coherence|time|field|qkd|simplification|treatment|notion|nonlinearitie|matter|state|discussion|possibility|threshold|homodyne|detector|comparison|entanglement|distribution
10.1103/PhysRevB.91.104516,superconducting qubit|superconducting qubit|photon|lasing|response|field|coplanar|waveguide|resonator|amplification|signal|resonance|point|photon|emission|absorption|sign|detuning|qubit|frequency|probe|amplification|driving|photon|lasing|detuning|resonator|result|agreement|model|qubit|rabi|frequency
10.1021/jacs.6b05574,quantum coherence|quantum coherence|quantum coherence|quantum coherence|quantum coherence|quantum coherence|time|enhancement|qubit|role|moiety|search|spin|system|complex|record|phase|memory|time|system|spin|ligand|complex|temperature|time|operation|use|device|room|temperature|decrease|spin|phonon|coupling|work|effect|coordination|environment|magnetization|dynamic|spin|qubit|state|difference|pyramidal|environment|coordinating|ligand|dithiolate|investigation|approach|ac|susceptibility|measurement|wave|cw|electron|resonance|epr|spectroscopy|effectiveness|moiety|room|temperature|mechanism|spin|lattice|relaxation|exponent|n|ca|temperature|dependence|relaxation|rate|collapse|counterpart|observation|room|temperature|record|coherence|time|room|temperature|rabi|oscillation|derivative|material|result|benefit|use|spin|ligand
